baseMean log2FoldChange lfcSE stat pvalue padj svalue_shrink log2FC_shrink
AAEL001232 1503.53874331016 1.59944999995492 0.165155186980222 9.68452780200269 3.50825921071886e-22 7.35994555331301e-21 2.6786075220987e-23 1.58031833719025
AAEL001233 316.711772704229 3.79672195353191 0.251904956678647 15.072041469892 2.47350272157153e-51 2.81201923689517e-49 2.99535848259068e-52 3.76744792243221
AAEL001241 200.247997670104 2.12611035987123 0.317181445261899 6.70313598614097 2.03993459076347e-11 1.55198847737053e-10 2.44626925423275e-12 2.0598725815598
AAEL001254 1414.74653772878 1.19473136698878 0.22149984033506 5.39382495798431 6.89734127674727e-08 3.44924854715259e-07 3.9386076768794e-09 1.16120641301273
AAEL001256 15.0831206155023 4.46634710787916 1.09510846902759 4.07845180107602 4.53365986950256e-05 0.000147743100907049 1.64186635391195e-05 3.94165963700895
AAEL001261 181.402644478123 2.09474820098641 0.367719130944531 5.69659836736206 1.22221387126332e-08 6.73883001444352e-08 1.5521590674859e-09 2.00479432276275
AAEL001278 14.2655989562069 4.86219302455699 1.16999089648106 4.15575286883073 3.24218130797046e-05 0.000107985263039184 7.82786282567669e-06 4.32109925570354
AAEL001290 5.75781366117361 6.00542859141281 1.62420019568008 3.69746821074494 0.000217760478867684 0.000626247272476249 0.00187621692222458 5.80759123982352
AAEL001293 401.591154181827 2.34931439930584 0.368664376334126 6.37250179327502 1.85969244517018e-10 1.25418919310714e-09 3.04707870787335e-11 2.26324070708887
AAEL001294 312.307154206967 2.07834997151696 0.305894278381784 6.79434078503092 1.0880890650265e-11 8.51148045165228e-11 1.16940606161766e-12 2.0165669468455
AAEL001295 515.078388154295 3.90200185789571 0.401411779970199 9.72069593519501 2.46093711703483e-22 5.27400473358074e-21 7.17745179710432e-23 3.82800888540329
AAEL001299 178.016097228201 1.46233990773241 0.2461145144769 5.94170527016873 2.82072233315462e-09 1.6710155082316e-08 1.79191873415147e-10 1.41937285936863
AAEL001305 132.098895479203 2.70639896181956 0.357641230029012 7.56735726918293 3.80893303104738e-14 3.80160815983382e-13 6.14043647173127e-15 2.63109986666661
AAEL001308 814.42782657016 1.70109565583294 0.182751763441369 9.30823114261598 1.29978883024106e-20 2.42052718667512e-19 8.84761746680361e-22 1.67785109122784
AAEL001318 26.7937091470264 3.27832460144232 0.674055930133078 4.86357949672675 1.1528169327498e-06 4.80991811472713e-06 3.61347670943773e-07 3.03255754780874
AAEL001319 9298.30151267136 5.67543335034945 0.679415902330186 8.35340081220424 6.63251097237605e-17 8.54069940423441e-16 2.22887820272852e-17 5.52258881750361
AAEL001323 909.544419118547 2.13312733960979 0.189955189128748 11.2296344700749 2.91682712594994e-29 1.01510686304561e-27 2.48292158877358e-30 2.10971142966909
AAEL001328 47.2184811055623 2.84911640486192 0.410366442165629 6.94285914273658 3.84242506202127e-12 3.13942696545845e-11 6.32550670440866e-13 2.75249791895648
AAEL001346 57.3186699314776 1.94425307292023 0.423485090360117 4.59107797931422 4.40962532672878e-06 1.68548503122515e-05 7.25405272824232e-07 1.82083638087763
AAEL001351 845.275619530094 1.40752992295233 0.201027990411415 7.00166141079034 2.52944787433823e-12 2.10118436158493e-11 1.48380397713402e-13 1.37881903836396
AAEL001355 178.40168179515 1.17714920693123 0.245662684975514 4.79172979424434 1.65349493580903e-06 6.72725598116989e-06 1.12088381630613e-07 1.13525844971684
AAEL001367 190.798053742425 1.39219402705925 0.245435838149459 5.67233390834905 1.40865070169271e-08 7.72396115117402e-08 9.1078997232723e-10 1.34949819079955
AAEL001390 11638.9237536063 3.31475293853003 0.323983350012728 10.2312447179764 1.43660888938137e-24 3.74427954422388e-23 1.68518190438375e-25 3.26417145746395
AAEL001401 286.577683654406 2.81445313889567 0.584283550094619 4.81693030454117 1.45783579789379e-06 5.97807829593204e-06 3.92039347036848e-07 2.61301443312821
AAEL001403 171.5307963854 1.87042630240166 0.221233334726778 8.4545410153114 2.80187296026638e-17 3.77493877276521e-16 2.59787367479752e-18 1.83710321348187
AAEL001417 39.9155581568325 4.92368517342302 0.76994899867665 6.39481989311709 1.6073670415345e-10 1.09453168139175e-09 2.95599973593669e-11 4.69799123899455
AAEL001433 130.877955236127 1.36834351281039 0.287075795453729 4.76648862244796 1.87464310872077e-06 7.56255991510641e-06 1.44042931723218e-07 1.31002240616582
AAEL001437 283.177781270886 5.80002787159681 0.404030966635108 14.3554042896791 9.85491530437282e-47 8.84497172844348e-45 1.5531335778007e-47 5.74749791168315
AAEL001442 486.054216972787 1.19160805109203 0.246060953569845 4.84273524020864 1.28063880538734e-06 5.30061907763825e-06 8.79394185788756e-08 1.14960853435223
AAEL001446 1383.13930075357 1.68437546855468 0.252807170660303 6.66268865774372 2.68862846657775e-11 2.00965297467367e-10 2.2328555923989e-12 1.63985951849506
AAEL001447 740.588964350801 2.10181089333057 0.238627097258544 8.80793052204517 1.27477403592794e-18 1.96095073026698e-17 1.39768708684234e-19 2.06438161150766
AAEL001457 508.568563527932 1.43355177557986 0.164439729779799 8.71779452264683 2.83673163606865e-18 4.23275819246893e-17 1.66084805945432e-19 1.4144040301196
AAEL001485 93.6857144171483 2.91062405801856 0.586614948131187 4.9617284170666 6.98686420691475e-07 3.02510692919628e-06 1.88824289516018e-07 2.71162799948316
AAEL001490 1057.14519285872 2.81452738680741 0.320360965334119 8.78548790696771 1.55687297349767e-18 2.37652080366262e-17 2.48238465928301e-19 2.75616730413414
AAEL001493 504.781980948358 1.33276093100909 0.232276027586812 5.73783246104024 9.58959075072889e-09 5.33912988766095e-08 5.32125353570869e-10 1.2946726518396
AAEL001494 40.4470830341723 3.55951499572086 0.555318027285781 6.40986753683945 1.45646125234391e-10 9.99182641909725e-10 2.92595187180106e-11 3.40795965226342
AAEL001498 92.90052172783 1.70981049413419 0.323260218425197 5.28926974826581 1.22805667172481e-07 5.89200662796585e-07 1.36961755454717e-08 1.63656527877151
AAEL001532 501.767441669874 1.5632975078473 0.356191783180914 4.38892074905972 1.13914568895269e-05 4.07369145866636e-05 1.23380512977199e-06 1.47371644311181
AAEL001553 19.7062569629878 4.52240840764944 0.895644587669674 5.04933370882755 4.43353674000489e-07 1.97253552237936e-06 1.13227894955421e-07 4.18605807679748
AAEL001566 98.1836077392451 1.60539598287773 0.385083447716507 4.16895608574585 3.05997933826798e-05 0.00010231645199133 3.52665738974712e-06 1.50042547494551
AAEL001570 1092.56675665942 2.48846925072794 0.288530455998406 8.62463285588708 6.4298596790234e-18 9.29215919957655e-17 8.31983302439237e-19 2.43781213164469
